id_producto,nombre_marca,nombre_reciclaje,nombre_empresa,nombre_productos_clasificacion,nombre,gramos_envase,formato,unidad,unidad_real,cantidad,texto,cluster300,label300,label,categoria,nombre_productos_clasificacion_pred,categoria_pred,nombre_reciclaje_pred,unidad_real_pred
2716,passport,,,"LICORES, CERVEZAS Y  VINOS",Whisky Passport  Gl,600,700ML,ML,ML,700,whisky passport,103,Whisky,Whisky,,"LICORES, CERVEZAS Y  VINOS",VIDRIOS,VIDRIO,ML
2718,the,,,"LICORES, CERVEZAS Y  VINOS",Whisky  Gl,600,GLENLIVET,GLENLIVET,,,whisky,103,Whisky,Whisky,,"LICORES, CERVEZAS Y  VINOS",VIDRIOS,VIDRIO,ML
2719,fireball,,,"LICORES, CERVEZAS Y  VINOS",Whisky fireball ,600,700ML,ML,ML,700,whisky fireball,103,Whisky,Whisky,,"LICORES, CERVEZAS Y  VINOS",VIDRIOS,VIDRIO,ML
2727,johnnie,,,"LICORES, CERVEZAS Y  VINOS",Whisky Johnnie Walker Etiqueta Negra  Gl,600,WALKER,WALKER,,,whisky johnnie walker etiqueta negro,103,Whisky,Whisky,,"LICORES, CERVEZAS Y  VINOS",VIDRIOS,VIDRIO,ML
2729,johnnie,,,"LICORES, CERVEZAS Y  VINOS",Whisky Johnnie Walker Black Tin Box  Gl,600,WALKER,WALKER,,,whisky johnnie walker black tin box,103,Whisky,Whisky,,"LICORES, CERVEZAS Y  VINOS",VIDRIOS,VIDRIO,ML
2732,stolichnaya,,,"LICORES, CERVEZAS Y  VINOS",Vodka Stolichnaya  Gl,600,1LT,LT,LT,1,vodka stolichnaya,82,Vodka,Vodka,,"LICORES, CERVEZAS Y  VINOS",VIDRIOS,VIDRIO,LT
2733,wiborowa,,,"LICORES, CERVEZAS Y  VINOS",Vodka Wiborowa Black  Gl,600,750ML,ML,ML,750,vodka wiborowa black,82,Vodka,Vodka,,"LICORES, CERVEZAS Y  VINOS",VIDRIOS,VIDRIO,ML
2745,ballantines,,CCU,"LICORES, CERVEZAS Y  VINOS",Whisky Ballantines  Gl,600,1LT,LT,LT,1,whisky ballantines,103,Whisky,Whisky,,"LICORES, CERVEZAS Y  VINOS",VIDRIOS,VIDRIO,LT
2747,absolut,,CCU,"LICORES, CERVEZAS Y  VINOS",Vodka Absolut  Gl,600,1LT,LT,LT,1,vodka absolut,82,Vodka,Vodka,,"LICORES, CERVEZAS Y  VINOS",VIDRIOS,VIDRIO,LT
2748,s,,,"LICORES, CERVEZAS Y  VINOS",Whisky sandy mac donald ,600,MC,MC,,,whisky sandy mac donald,103,Whisky,Whisky,,"LICORES, CERVEZAS Y  VINOS",VIDRIOS,VIDRIO,ML
2749,s,,,"LICORES, CERVEZAS Y  VINOS",Whisky S.Mcdonald  Gl,600,MC,MC,,,whisky s.mcdonald,103,Whisky,Whisky,,"LICORES, CERVEZAS Y  VINOS",VIDRIOS,VIDRIO,ML
2759,,,,"LICORES, CERVEZAS Y  VINOS",Whisky  Pipers  Gl,600,PIPERS,PIPERS,,,whisky pipers,103,Whisky,Whisky,,"LICORES, CERVEZAS Y  VINOS",VIDRIOS,VIDRIO,ML
2766,wild,,,"LICORES, CERVEZAS Y  VINOS",Whisky bourbon wild turkey .,600,TURKEY,TURKEY,,,whisky bourbon wild turkey,103,Whisky,Whisky,,"LICORES, CERVEZAS Y  VINOS",VIDRIOS,VIDRIO,ML
2768,tottus,,TOTTUS,"LICORES, CERVEZAS Y  VINOS",Crema Whisky G,600,700ML,ML,ML,700,crema whisky,103,Whisky,Whisky,,"LICORES, CERVEZAS Y  VINOS",VIDRIOS,VIDRIO,ML
2770,tottus,,TOTTUS,"LICORES, CERVEZAS Y  VINOS",Crema Whisky Cappuchino G,600,700ML,ML,ML,700,crema whisky cappuchino,103,Whisky,Whisky,,"LICORES, CERVEZAS Y  VINOS",VIDRIOS,VIDRIO,ML
2787,smirnoff,,,"LICORES, CERVEZAS Y  VINOS",Vodka Smirnoff  Gl,600,750ML,ML,ML,750,vodka smirnoff,82,Vodka,Vodka,,"LICORES, CERVEZAS Y  VINOS",VIDRIOS,VIDRIO,ML
2806,ballantines,,CCU,"LICORES, CERVEZAS Y  VINOS",Whisky ballantines finest ,600,750ML,ML,ML,750,whisky ballantines finest,103,Whisky,Whisky,,"LICORES, CERVEZAS Y  VINOS",VIDRIOS,VIDRIO,ML
2808,jim,,,"LICORES, CERVEZAS Y  VINOS",Whisky honey ,600,BEAM,BEAM,,,whisky honey,103,Whisky,Whisky,,"LICORES, CERVEZAS Y  VINOS",VIDRIOS,VIDRIO,ML
2814,eristoff,,,"LICORES, CERVEZAS Y  VINOS",Vodka black wild berries,600,700ML,ML,ML,700,vodka black wild berries,82,Vodka,Vodka,,"LICORES, CERVEZAS Y  VINOS",VIDRIOS,VIDRIO,ML
2820,eristoff,,,"LICORES, CERVEZAS Y  VINOS",Vodka Blood Orange  Gl,600,700ML,ML,ML,700,vodka blood orange,82,Vodka,Vodka,,"LICORES, CERVEZAS Y  VINOS",VIDRIOS,VIDRIO,ML
2821,jack,,,"LICORES, CERVEZAS Y  VINOS",Whisky gentleman jack daniels,600,DANIELS,DANIELS,,,whisky gentleman jack daniels,103,Whisky,Whisky,,"LICORES, CERVEZAS Y  VINOS",VIDRIOS,VIDRIO,ML
2835,the glenlivet,,CCU,"LICORES, CERVEZAS Y  VINOS",Whisky escoces ,600,750ML,ML,ML,750,whisky escoces,103,Whisky,Whisky,,"LICORES, CERVEZAS Y  VINOS",VIDRIOS,VIDRIO,ML
2836,grants,,,"LICORES, CERVEZAS Y  VINOS",Whisky Grant  Gl,600,750ML,ML,ML,750,whisky grant,103,Whisky,Whisky,,"LICORES, CERVEZAS Y  VINOS",VIDRIOS,VIDRIO,ML
2717,hendricks,VIDRIO,,"LICORES, CERVEZAS Y  VINOS",Gin Hendricks CL  Vol,550,700ML,ML,ML,700,gin hendricks vol,43,,Gin,VIDRIOS,"LICORES, CERVEZAS Y  VINOS",VIDRIOS,VIDRIO,ML
4854,,,,"LICORES, CERVEZAS Y  VINOS",Aperol  aperitivo dal campari  ml neto,549,,,,,aperol aperitivo dal campari neto,43,,Aperitivo Aperol Dal Neto,,"LICORES, CERVEZAS Y  VINOS",VIDRIOS,VIDRIO,ML
2579,castillo de molina,VIDRIO,CCU,"LICORES, CERVEZAS Y  VINOS",Vino Cabernet Sauvignon Reserva,525,DE,DE,,,vino cabernet sauvignon reserva,4,Vino,Vino,VIDRIOS,"LICORES, CERVEZAS Y  VINOS",VIDRIOS,VIDRIO,CC
4815,santa carolina,VIDRIO,,"LICORES, CERVEZAS Y  VINOS",Carmenere Gran Reserva cc,525,,,,,carmenere gran reserva,43,,Carmenere,VIDRIOS,"LICORES, CERVEZAS Y  VINOS",VIDRIOS,VIDRIO,ML
10,casa,,,"LICORES, CERVEZAS Y  VINOS",Vino Tinto Cabernet Sauvignon Collecion,500,SILVA,SILVA,,,vino tinto cabernet sauvignon collecion,4,Vino,Vino,,"LICORES, CERVEZAS Y  VINOS",VIDRIOS,VIDRIO,CC
107,tarapaca,PAPEL,CCU,,vino Santa Elena gran reserva carmenere cc Viña Sn Pedro Tarapaca,500,,,,,vino santa elena gran reserva carmenere viña pedro tarapaca,263,Carmenere Vino,Carmenere Vino,PAPEL Y CARTONES,"LICORES, CERVEZAS Y  VINOS",PAPEL Y CARTONES,PAPEL,ML
1303,tottus,,TOTTUS,DESPENSA,Vinagre Vino Blanco,500,500ML,ML,ML,500,vinagre vino blanco,111,Vinagre Vino,Vinagre Vino,,DESPENSA,VIDRIOS,VIDRIO,ML
1305,tottus,,TOTTUS,DESPENSA,Vinagre Vino Tinto,500,500ML,ML,ML,500,vinagre vino tinto,4,Vino,Vino,,DESPENSA,VIDRIOS,VIDRIO,ML
1355,traverso,,,DESPENSA,Vinagre Vino Blanco,500,1LT,LT,LT,1,vinagre vino blanco,111,Vinagre Vino,Vinagre Vino,,DESPENSA,VIDRIOS,VIDRIO,LT
1356,traverso,,,DESPENSA,Vinagre Vino Manzana,500,500ML,ML,ML,500,vinagre vino manzana,111,Vinagre Vino,Vinagre Vino,,DESPENSA,VIDRIOS,VIDRIO,ML
1357,traverso,,,DESPENSA,Vinagre Vino Blanco,500,500ML,ML,ML,500,vinagre vino blanco,111,Vinagre Vino,Vinagre Vino,,DESPENSA,VIDRIOS,VIDRIO,ML
1385,traverso,,,DESPENSA,Vinagre Vino Rosado,500,1KG,KG,KG,1,vinagre vino rosado,111,Vinagre Vino,Vinagre Vino,,DESPENSA,VIDRIOS,VIDRIO,KG
1387,traverso,,,DESPENSA,Vinagre Vino Rosado,500,500ML,ML,ML,500,vinagre vino rosado,111,Vinagre Vino,Vinagre Vino,,DESPENSA,VIDRIOS,VIDRIO,ML
1390,carbonell,,DEOLEO,DESPENSA,Vinagre Vino Blanco,500,250ML,ML,ML,250,vinagre vino blanco,111,Vinagre Vino,Vinagre Vino,,DESPENSA,VIDRIOS,VIDRIO,ML
1391,carbonell,,DEOLEO,DESPENSA,Vinagre de vino tinto,500,250ML,ML,ML,250,vinagre vino tinto,4,Vino,Vino,,DESPENSA,VIDRIOS,VIDRIO,ML
2432,manos,,,"LICORES, CERVEZAS Y  VINOS",Vino sauvignon blanc reserva,500,ANDINAS,ANDINAS,,,vino sauvignon blanc reserva,200,Blanc Vino,Blanc Vino,,"LICORES, CERVEZAS Y  VINOS",VIDRIOS,VIDRIO,CC
2434,vista,,,"LICORES, CERVEZAS Y  VINOS",Vino syrah premium,500,BELLA,BELLA,,,vino syrah premium,54,Premium,Premium,,"LICORES, CERVEZAS Y  VINOS",VIDRIOS,VIDRIO,CC
2435,terrunyo,,,"LICORES, CERVEZAS Y  VINOS",Vino tinto cabernet sauvignon,500,750ML,ML,ML,750,vino tinto cabernet sauvignon,4,Vino,Vino,,"LICORES, CERVEZAS Y  VINOS",VIDRIOS,VIDRIO,ML
2436,terrunyo,,,"LICORES, CERVEZAS Y  VINOS",Vino tinto carmenere,500,750ML,ML,ML,750,vino tinto carmenere,55,Carmenere Tinto Vino,Carmenere Tinto Vino,,"LICORES, CERVEZAS Y  VINOS",VIDRIOS,VIDRIO,ML
2440,riveras,,,"LICORES, CERVEZAS Y  VINOS",Vino pais valle de italia,500,DEL,DEL,,,vino pais valle italia,4,Vino,Vino,,"LICORES, CERVEZAS Y  VINOS",VIDRIOS,VIDRIO,CC
2455,tarapaca,,CCU,"LICORES, CERVEZAS Y  VINOS",Vino tinto cabernet sauvignon gran reserva,500,750CC,CC,CC,750,vino tinto cabernet sauvignon gran reserva,4,Vino,Vino,,"LICORES, CERVEZAS Y  VINOS",VIDRIOS,VIDRIO,CC
2456,puente,,,"LICORES, CERVEZAS Y  VINOS",Vino sauvignon blanc reserva,500,AUSTRAL,AUSTRAL,,,vino sauvignon blanc reserva,200,Blanc Vino,Blanc Vino,,"LICORES, CERVEZAS Y  VINOS",VIDRIOS,VIDRIO,CC
2459,arboleda,,,"LICORES, CERVEZAS Y  VINOS",Vino Tinto Cabernet Sauvignon,500,750ML,ML,ML,750,vino tinto cabernet sauvignon,4,Vino,Vino,,"LICORES, CERVEZAS Y  VINOS",VIDRIOS,VIDRIO,ML
2460,kankana,,CCU,"LICORES, CERVEZAS Y  VINOS",Vino tinto syrah,500,DEL,DEL,,,vino tinto syrah,4,Vino,Vino,,"LICORES, CERVEZAS Y  VINOS",VIDRIOS,VIDRIO,CC
2461,raices,,,"LICORES, CERVEZAS Y  VINOS",Vino sauvignon blanc reserva,500,6750XML,ML,ML,6750,vino sauvignon blanc reserva,200,Blanc Vino,Blanc Vino,,"LICORES, CERVEZAS Y  VINOS",VIDRIOS,VIDRIO,ML
2462,perez,,,"LICORES, CERVEZAS Y  VINOS",Vino tinto reserva cabernet sauvignon,500,CRUZ,CRUZ,,,vino tinto reserva cabernet sauvignon,4,Vino,Vino,,"LICORES, CERVEZAS Y  VINOS",VIDRIOS,VIDRIO,CC
2463,castillo de molina,,CCU,"LICORES, CERVEZAS Y  VINOS",Vino Tinto Cabernet Sauvignon Gran Reserva,500,DE,DE,,,vino tinto cabernet sauvignon gran reserva,4,Vino,Vino,,"LICORES, CERVEZAS Y  VINOS",VIDRIOS,VIDRIO,CC
2465,santa carolina,,,"LICORES, CERVEZAS Y  VINOS",Vino Tinto Cabernet Sauvignon Barrica Selection,500,750ML,ML,ML,750,vino tinto cabernet sauvignon barrica selection,4,Vino,Vino,,"LICORES, CERVEZAS Y  VINOS",VIDRIOS,VIDRIO,ML
2466,viu,,,"LICORES, CERVEZAS Y  VINOS",Vino Tinto Malbec Reserva,500,MANENT,MANENT,,,vino tinto malbec reserva,4,Vino,Vino,,"LICORES, CERVEZAS Y  VINOS",VIDRIOS,VIDRIO,CC
2467,casa,,,"LICORES, CERVEZAS Y  VINOS",Vino tinto merlot reserva,500,SILVA,SILVA,,,vino tinto merlot reserva,44,Merlot Vino,Merlot Vino,,"LICORES, CERVEZAS Y  VINOS",VIDRIOS,VIDRIO,CC
2469,,,CCU,"LICORES, CERVEZAS Y  VINOS",Vino Tinto Cabernet Sauvignon Single Vineyard,500,750CC,CC,CC,750,vino tinto cabernet sauvignon single vineyard,4,Vino,Vino,,"LICORES, CERVEZAS Y  VINOS",VIDRIOS,VIDRIO,CC
2470,arboleda,,,"LICORES, CERVEZAS Y  VINOS",Vino Tinto Carmenere,500,750ML,ML,ML,750,vino tinto carmenere,55,Carmenere Tinto Vino,Carmenere Tinto Vino,,"LICORES, CERVEZAS Y  VINOS",VIDRIOS,VIDRIO,ML
2471,casillero,,,"LICORES, CERVEZAS Y  VINOS",Vino devils whitest ,500,750ML,ML,ML,750,vino devils whitest,4,Vino,Vino,,"LICORES, CERVEZAS Y  VINOS",VIDRIOS,VIDRIO,ML
2472,secret,,,"LICORES, CERVEZAS Y  VINOS",Vino Tinto Cabernet Sauvignon Syrah Garnacha Reserva Ensamblaje,500,RESERVE,RESERVE,,,vino tinto cabernet sauvignon syrah garnacha reserva ensamblaje,223,Ensamblaje Garnacha Syrah Tinto Vino,Ensamblaje Garnacha Syrah Tinto Vino,,"LICORES, CERVEZAS Y  VINOS",VIDRIOS,VIDRIO,CC
2474,casa,,,"LICORES, CERVEZAS Y  VINOS",Vino tinto carmenere reserva,500,SILVA,SILVA,,,vino tinto carmenere reserva,55,Carmenere Tinto Vino,Carmenere Tinto Vino,,"LICORES, CERVEZAS Y  VINOS",VIDRIOS,VIDRIO,CC
2476,casillero,,,"LICORES, CERVEZAS Y  VINOS",Vino tinto devils collet red,500,750CC,CC,CC,750,vino tinto devils collet red,4,Vino,Vino,,"LICORES, CERVEZAS Y  VINOS",VIDRIOS,VIDRIO,CC
2477,misiones de rengo,,CCU,"LICORES, CERVEZAS Y  VINOS",Vino cuvee merlot,500,750ML,ML,ML,750,vino cuvee merlot,44,Merlot Vino,Merlot Vino,,"LICORES, CERVEZAS Y  VINOS",VIDRIOS,VIDRIO,ML
2478,dona,,,"LICORES, CERVEZAS Y  VINOS",Vino tinto carmenere reserva,500,DOMINGA,DOMINGA,,,vino tinto carmenere reserva,55,Carmenere Tinto Vino,Carmenere Tinto Vino,,"LICORES, CERVEZAS Y  VINOS",VIDRIOS,VIDRIO,CC
2479,trio,,,"LICORES, CERVEZAS Y  VINOS",vino tinto cabernet sauvignon reserva,500,750CC,CC,CC,750,vino tinto cabernet sauvignon reserva,4,Vino,Vino,,"LICORES, CERVEZAS Y  VINOS",VIDRIOS,VIDRIO,CC
2480,casillero,,,"LICORES, CERVEZAS Y  VINOS",Vino Blanco Chardonnay,500,750CC,CC,CC,750,vino blanco chardonnay,5,Chardonnay,Chardonnay,,"LICORES, CERVEZAS Y  VINOS",VIDRIOS,VIDRIO,CC
2481,bisquertt,,,"LICORES, CERVEZAS Y  VINOS",Vino tinto carmenere reserva,500,750ML,ML,ML,750,vino tinto carmenere reserva,55,Carmenere Tinto Vino,Carmenere Tinto Vino,,"LICORES, CERVEZAS Y  VINOS",VIDRIOS,VIDRIO,ML
2482,tarapaca,,CCU,"LICORES, CERVEZAS Y  VINOS",Vino blanco chardonnay reserva,500,750CC,CC,CC,750,vino blanco chardonnay reserva,5,Chardonnay,Chardonnay,,"LICORES, CERVEZAS Y  VINOS",VIDRIOS,VIDRIO,CC
2483,secret,,,"LICORES, CERVEZAS Y  VINOS",Vino Tinto Cabernet Sauvignon Reserva,500,RESERVE,RESERVE,,,vino tinto cabernet sauvignon reserva,4,Vino,Vino,,"LICORES, CERVEZAS Y  VINOS",VIDRIOS,VIDRIO,CC
2484,secret,,,"LICORES, CERVEZAS Y  VINOS",Vino Tinto Carmenere Reserva,500,RESERVE,RESERVE,,,vino tinto carmenere reserva,55,Carmenere Tinto Vino,Carmenere Tinto Vino,,"LICORES, CERVEZAS Y  VINOS",VIDRIOS,VIDRIO,CC
2485,carmen,,,"LICORES, CERVEZAS Y  VINOS",Vino Blanco Late Harvest Moscatel,500,500CC,CC,CC,500,vino blanco late harvest moscatel,4,Vino,Vino,,"LICORES, CERVEZAS Y  VINOS",VIDRIOS,VIDRIO,CC
2486,porta,,,"LICORES, CERVEZAS Y  VINOS",Vino Tinto Carmenere Reserva,500,750CC,CC,CC,750,vino tinto carmenere reserva,55,Carmenere Tinto Vino,Carmenere Tinto Vino,,"LICORES, CERVEZAS Y  VINOS",VIDRIOS,VIDRIO,CC
2487,misiones de rengo,,CCU,"LICORES, CERVEZAS Y  VINOS",Vino Blanco Chardonnay Varietal,500,750CC,CC,CC,750,vino blanco chardonnay varietal,5,Chardonnay,Chardonnay,,"LICORES, CERVEZAS Y  VINOS",VIDRIOS,VIDRIO,CC
2488,,,,"LICORES, CERVEZAS Y  VINOS",Vino Tinto Cabernet Sauvignon Familiar Botellon,500,2000CC,CC,CC,2000,vino tinto cabernet sauvignon familiar botellon,172,Botellon Familiar Tinto Vino,Botellon Familiar Tinto Vino,,"LICORES, CERVEZAS Y  VINOS",VIDRIOS,VIDRIO,CC
2489,casa,,,"LICORES, CERVEZAS Y  VINOS",Vino Tinto Cabernet Sauvignon,500,VIVA,VIVA,,,vino tinto cabernet sauvignon,4,Vino,Vino,,"LICORES, CERVEZAS Y  VINOS",VIDRIOS,VIDRIO,CC
2490,casa,,,"LICORES, CERVEZAS Y  VINOS",Vino Tinto Pinot Noir,500,VIVA,VIVA,,,vino tinto pinot noir,4,Vino,Vino,,"LICORES, CERVEZAS Y  VINOS",VIDRIOS,VIDRIO,CC
2491,misiones de rengo,,CCU,"LICORES, CERVEZAS Y  VINOS",Vino Blanco Cabernet Sauvignon Varietal,500,750CC,CC,CC,750,vino blanco cabernet sauvignon varietal,4,Vino,Vino,,"LICORES, CERVEZAS Y  VINOS",VIDRIOS,VIDRIO,CC
2493,casa,,,"LICORES, CERVEZAS Y  VINOS",Vino Blanco Chardonnay,500,VIVA,VIVA,,,vino blanco chardonnay,5,Chardonnay,Chardonnay,,"LICORES, CERVEZAS Y  VINOS",VIDRIOS,VIDRIO,ML
2494,porta,,,"LICORES, CERVEZAS Y  VINOS",Vino Tinto Cabernet Sauvignon Reserva,500,750CC,CC,CC,750,vino tinto cabernet sauvignon reserva,4,Vino,Vino,,"LICORES, CERVEZAS Y  VINOS",VIDRIOS,VIDRIO,CC
2495,porta,,,"LICORES, CERVEZAS Y  VINOS",Vino Blanco Chardonnay Reserva,500,750ML,ML,ML,750,vino blanco chardonnay reserva,5,Chardonnay,Chardonnay,,"LICORES, CERVEZAS Y  VINOS",VIDRIOS,VIDRIO,ML
2496,misiones de rengo,,CCU,"LICORES, CERVEZAS Y  VINOS",Vino Blanco Sauvignon Blanc Varietal,500,750CC,CC,CC,750,vino blanco sauvignon blanc varietal,200,Blanc Vino,Blanc Vino,,"LICORES, CERVEZAS Y  VINOS",VIDRIOS,VIDRIO,CC
2497,tres erres,,CCU,"LICORES, CERVEZAS Y  VINOS",Vino Tinto Cabernet Sauvignon Varietal,500,MEDALLAS,MEDALLAS,,,vino tinto cabernet sauvignon varietal,4,Vino,Vino,,"LICORES, CERVEZAS Y  VINOS",VIDRIOS,VIDRIO,CC
2499,bisquertt,,,"LICORES, CERVEZAS Y  VINOS",Vino Tinto Carmenere Gran Reserva,500,750ML,ML,ML,750,vino tinto carmenere gran reserva,55,Carmenere Tinto Vino,Carmenere Tinto Vino,,"LICORES, CERVEZAS Y  VINOS",VIDRIOS,VIDRIO,ML
2503,castillo de molina,,CCU,"LICORES, CERVEZAS Y  VINOS",Vino Tinto Carmenere Gran Reserva,500,DE,DE,,,vino tinto carmenere gran reserva,55,Carmenere Tinto Vino,Carmenere Tinto Vino,,"LICORES, CERVEZAS Y  VINOS",VIDRIOS,VIDRIO,CC
2504,casillero,,,"LICORES, CERVEZAS Y  VINOS",Vino tinto cabernet sauvignon reserva,500,750ML,ML,ML,750,vino tinto cabernet sauvignon reserva,4,Vino,Vino,,"LICORES, CERVEZAS Y  VINOS",VIDRIOS,VIDRIO,ML
2505,,,,"LICORES, CERVEZAS Y  VINOS",Vino Tinto Merlot Familiar Botellon,500,1500CC,CC,CC,1500,vino tinto merlot familiar botellon,172,Botellon Familiar Tinto Vino,Botellon Familiar Tinto Vino,,"LICORES, CERVEZAS Y  VINOS",VIDRIOS,VIDRIO,CC
2506,sol,,CCU,"LICORES, CERVEZAS Y  VINOS",Vino Tinto Cabernet Sauvignon Reserva,500,DE,DE,,,vino tinto cabernet sauvignon reserva,4,Vino,Vino,,"LICORES, CERVEZAS Y  VINOS",VIDRIOS,VIDRIO,CC
2507,porta,,,"LICORES, CERVEZAS Y  VINOS",Vino Tinto Merlot Reserva,500,750CC,CC,CC,750,vino tinto merlot reserva,44,Merlot Vino,Merlot Vino,,"LICORES, CERVEZAS Y  VINOS",VIDRIOS,VIDRIO,CC
2508,,,,"LICORES, CERVEZAS Y  VINOS",Vino BlancoFamiliar Tetra Ensamblaje,500,1000CC,CC,CC,1000,vino blancofamiliar tetra ensamblaje,106,Blancofamiliar Ensamblaje Tetra Vino,Blancofamiliar Ensamblaje Tetra Vino,,"LICORES, CERVEZAS Y  VINOS",VIDRIOS,VIDRIO,CC
2510,manos,,,"LICORES, CERVEZAS Y  VINOS",Vino pinot noir reserva,500,ANDINAS,ANDINAS,,,vino pinot noir reserva,4,Vino,Vino,,"LICORES, CERVEZAS Y  VINOS",VIDRIOS,VIDRIO,CC
2513,puente,,,"LICORES, CERVEZAS Y  VINOS",Vino cabernet sauvignon,500,AUSTRAL,AUSTRAL,,,vino cabernet sauvignon,4,Vino,Vino,,"LICORES, CERVEZAS Y  VINOS",VIDRIOS,VIDRIO,CC
2516,vista,,,"LICORES, CERVEZAS Y  VINOS",Vino malbec premium,500,BELLA,BELLA,,,vino malbec premium,54,Premium,Premium,,"LICORES, CERVEZAS Y  VINOS",VIDRIOS,VIDRIO,CC
2520,perez,,,"LICORES, CERVEZAS Y  VINOS",Vino Tinto . Chaski Petit V,500,CRUZ,CRUZ,,,vino tinto chaski petit,4,Vino,Vino,,"LICORES, CERVEZAS Y  VINOS",VIDRIOS,VIDRIO,CC
2521,misiones de rengo,,CCU,"LICORES, CERVEZAS Y  VINOS",Vino Tinto Cabernet Sauvignon Varietal,500,750CC,CC,CC,750,vino tinto cabernet sauvignon varietal,4,Vino,Vino,,"LICORES, CERVEZAS Y  VINOS",VIDRIOS,VIDRIO,CC
2522,casillero,,,"LICORES, CERVEZAS Y  VINOS",Vino Tinto Carmenere,500,750CC,CC,CC,750,vino tinto carmenere,55,Carmenere Tinto Vino,Carmenere Tinto Vino,,"LICORES, CERVEZAS Y  VINOS",VIDRIOS,VIDRIO,CC
2523,dona,,,"LICORES, CERVEZAS Y  VINOS",Vino Tinto Carmenere,500,DOMINGA,DOMINGA,,,vino tinto carmenere,55,Carmenere Tinto Vino,Carmenere Tinto Vino,,"LICORES, CERVEZAS Y  VINOS",VIDRIOS,VIDRIO,CC
2524,gato,,CCU,"LICORES, CERVEZAS Y  VINOS",Vino Tinto Cabernet Sauvignon Cartón,500,2LT,LT,LT,2,vino tinto cabernet sauvignon cartón,4,Vino,Vino,,"LICORES, CERVEZAS Y  VINOS",VIDRIOS,VIDRIO,LT
2525,carmen,,,"LICORES, CERVEZAS Y  VINOS",Vino Tinto Cabernet Sauvignon Reserva,500,750CC,CC,CC,750,vino tinto cabernet sauvignon reserva,4,Vino,Vino,,"LICORES, CERVEZAS Y  VINOS",VIDRIOS,VIDRIO,CC
2526,clos,,,"LICORES, CERVEZAS Y  VINOS",Vino Tinto Merlot,500,DE,DE,,,vino tinto merlot,44,Merlot Vino,Merlot Vino,,"LICORES, CERVEZAS Y  VINOS",VIDRIOS,VIDRIO,CC
2527,medalla,,,"LICORES, CERVEZAS Y  VINOS",Vino Tinto Carmenere Reserva,500,REAL,REAL,,,vino tinto carmenere reserva,55,Carmenere Tinto Vino,Carmenere Tinto Vino,,"LICORES, CERVEZAS Y  VINOS",VIDRIOS,VIDRIO,CC
2528,medalla,,,"LICORES, CERVEZAS Y  VINOS",Vino Tinto Malbec Reserva,500,REAL,REAL,,,vino tinto malbec reserva,4,Vino,Vino,,"LICORES, CERVEZAS Y  VINOS",VIDRIOS,VIDRIO,CC
2529,tres erres,,CCU,"LICORES, CERVEZAS Y  VINOS",Vino Tinto Cabernet Sauvignon Varietal,500,MEDALLAS,MEDALLAS,,,vino tinto cabernet sauvignon varietal,4,Vino,Vino,,"LICORES, CERVEZAS Y  VINOS",VIDRIOS,VIDRIO,CC
2530,de,,,"LICORES, CERVEZAS Y  VINOS",Vino Tinto De Mesa Familia,500,MARTINO,MARTINO,,,vino tinto mesa familia,4,Vino,Vino,,"LICORES, CERVEZAS Y  VINOS",VIDRIOS,VIDRIO,CC
2531,casa,,,"LICORES, CERVEZAS Y  VINOS",Vino Tinto Microterroir,500,SILVA,SILVA,,,vino tinto microterroir,4,Vino,Vino,,"LICORES, CERVEZAS Y  VINOS",VIDRIOS,VIDRIO,CC
2532,gato,,CCU,"LICORES, CERVEZAS Y  VINOS",Vino Blanco Blanco Cartón,500,500CC,CC,CC,500,vino blanco blanco cartón,4,Vino,Vino,,"LICORES, CERVEZAS Y  VINOS",VIDRIOS,VIDRIO,CC
2533,tarapaca,,CCU,"LICORES, CERVEZAS Y  VINOS",Vino blanco late harvest reserva,500,500CC,CC,CC,500,vino blanco late harvest reserva,4,Vino,Vino,,"LICORES, CERVEZAS Y  VINOS",VIDRIOS,VIDRIO,CC
2534,santa,,,"LICORES, CERVEZAS Y  VINOS",Vino Blanco Blanco Cartón,500,HELENA,HELENA,,,vino blanco blanco cartón,4,Vino,Vino,,"LICORES, CERVEZAS Y  VINOS",VIDRIOS,VIDRIO,CC
2535,concha,,,"LICORES, CERVEZAS Y  VINOS",Vino Blanco Late Harvest,500,Y,Y,,,vino blanco late harvest,4,Vino,Vino,,"LICORES, CERVEZAS Y  VINOS",VIDRIOS,VIDRIO,CC
2536,,,,"LICORES, CERVEZAS Y  VINOS",Vino BlancoFamiliar Tetra Ensamblaje,500,500CC,CC,CC,500,vino blancofamiliar tetra ensamblaje,106,Blancofamiliar Ensamblaje Tetra Vino,Blancofamiliar Ensamblaje Tetra Vino,,"LICORES, CERVEZAS Y  VINOS",VIDRIOS,VIDRIO,CC
2537,castillo de molina,,CCU,"LICORES, CERVEZAS Y  VINOS",Vino Blanco Late Harvest Gran Reserva,500,DE,DE,,,vino blanco late harvest gran reserva,4,Vino,Vino,,"LICORES, CERVEZAS Y  VINOS",VIDRIOS,VIDRIO,CC
2538,misiones de rengo,,CCU,"LICORES, CERVEZAS Y  VINOS",Vino Tinto Merlot Varietal,500,750CC,CC,CC,750,vino tinto merlot varietal,44,Merlot Vino,Merlot Vino,,"LICORES, CERVEZAS Y  VINOS",VIDRIOS,VIDRIO,CC
